race_id,race_date,venue,race_no,car_no,rider_name_raw,class,style,competition_score,S,B,nige,makuri,sashi,mark,source_url,source_file_sha256,evidence_role
3420260830010008,2026-08-30,川崎,8,7,武田 豊樹 茨 城/52/88,S1,追,103.16,1,0,0,0,6,2,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010008/,cd54c32ae080b299f14c5eb5b978950d00febab8e96e1de7688f528de84e2791,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010009,2026-08-30,川崎,9,1,田中 大我 奈 良/27/115,S2,逃,102.63,1,6,3,6,0,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010009/,6413e1503cc789f4c0bbbd512f0221acd3e4c7a466a28da2598fdd27c65f361a,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010009,2026-08-30,川崎,9,2,佐藤 一伸 福 島/39/94,S2,両,109.87,1,2,0,2,5,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010009/,6413e1503cc789f4c0bbbd512f0221acd3e4c7a466a28da2598fdd27c65f361a,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010009,2026-08-30,川崎,9,3,古川 尚耶 栃 木/41/92,S2,追,98.05,1,0,0,0,6,3,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010009/,6413e1503cc789f4c0bbbd512f0221acd3e4c7a466a28da2598fdd27c65f361a,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010009,2026-08-30,川崎,9,4,中村 龍吉 福 島/26/125,S2,逃,99.11,14,14,9,5,0,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010009/,6413e1503cc789f4c0bbbd512f0221acd3e4c7a466a28da2598fdd27c65f361a,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010009,2026-08-30,川崎,9,5,松村 友和 大 阪/46/88,S2,追,103.3,1,0,0,0,3,4,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010009/,6413e1503cc789f4c0bbbd512f0221acd3e4c7a466a28da2598fdd27c65f361a,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010009,2026-08-30,川崎,9,6,齋藤 雄行 神奈川/31/121,S2,逃,93.47,2,12,3,2,0,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010009/,6413e1503cc789f4c0bbbd512f0221acd3e4c7a466a28da2598fdd27c65f361a,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010009,2026-08-30,川崎,9,7,庄子 信弘 宮 城/47/84,S2,追,99.57,4,0,0,1,5,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010009/,6413e1503cc789f4c0bbbd512f0221acd3e4c7a466a28da2598fdd27c65f361a,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010010,2026-08-30,川崎,10,1,丸山 留依 静 岡/20/127,S2,逃,104.2,6,14,7,6,0,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010010/,1e9950e969baca57816c332028cb3614f275648b1b033db28e1b3a08cbc98bc3,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010010,2026-08-30,川崎,10,2,田中 陽平 熊 本/36/97,S2,追,98.1,1,0,0,0,2,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010010/,1e9950e969baca57816c332028cb3614f275648b1b033db28e1b3a08cbc98bc3,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
